career_field,current_education_level,budget_constraint,timeline_urgency,years_of_experience,gpa_percentile,research_experience_months,project_portfolio_count,viability_score
Data Scientist,,Excellent,Soon,6.0,0.7248151039961628,67.0,7.0,0.7028717662517915
Cloud Architect,Bachelor in Computer Science,,Flexible,12.0,0.8862639043848395,53.0,6.0,0.7817121116932568
Data Scientist,Master in Computer Science,Excellent,Flexible,9.0,0.7921042045073516,50.0,8.0,0.8253439941313526
Software Engineer,Bachelor in Computer Science,Excellent,Flexible,9.0,0.887254943365906,105.0,5.0,0.9813299034204452
,Master in Computer Science,Excellent,,14.0,0.9882724921112368,86.0,5.0,0.6815248684051667
ML Engineer,Master in Data Science,Excellent,Soon,8.0,0.7469004679933458,31.0,6.0,0.7319631985546553
Data Scientist,Master in Computer Science,Excellent,Flexible,11.0,0.8817339201240901,72.0,8.0,0.9467244072691724
Cloud Architect,Master in Data Science,Excellent,Flexible,,0.8990944740570301,40.0,4.0,0.7907549943953227
Software Engineer,Bachelor in Computer Science,Moderate,Flexible,10.0,,,,0.9845157963075462
Software Engineer,Master in Data Science,Good,Moderate,13.0,0.7228225118302878,98.0,9.0,0.7246714996232925
ML Engineer,Master in Computer Science,Good,Soon,6.0,,24.0,8.0,0.8775743005232353
ML Engineer,,$50K,Flexible,6.0,0.8932138858016453,112.0,8.0,0.8227182192546042
Cloud Architect,Master in Data Science,Moderate,Soon,,0.7238577052800983,65.0,6.0,0.9347653664006226
ML Engineer,Master in Data Science,Excellent,Moderate,4.0,0.9616806575410946,69.0,4.0,0.9656722360167668
Data Scientist,Master in Computer Science,Excellent,Flexible,11.0,0.9312411574751802,93.0,6.0,0.9547540179606911
ML Engineer,Master in Data Science,Excellent,Soon,8.0,0.7767280563945654,70.0,6.0,0.8960790816860069
ML Engineer,Master in Computer Science,Good,Flexible,6.0,0.9204955536688404,102.0,6.0,0.8893715110219397
Data Scientist,Master in Data Science,Good,Moderate,6.0,,98.0,7.0,0.7185336743281892
Data Scientist,Bachelor in Computer Science,Excellent,Soon,6.0,0.7944451245804887,86.0,6.0,0.9258144564004878
Software Engineer,,Moderate,Moderate,12.0,0.920634304901886,114.0,5.0,0.9282107237692953
ML Engineer,Master in Data Science,Moderate,Soon,12.0,0.7423122252333427,24.0,,0.8870383361356261
ML Engineer,Master in Computer Science,Good,Moderate,8.0,,26.0,9.0,0.6747152438453815
Data Scientist,Master in Data Science,Excellent,Moderate,7.0,0.992126847153815,,7.0,0.9180610453275352
Software Engineer,Bachelor in Computer Science,Good,Moderate,6.0,0.7219239879622233,39.0,9.0,0.8523856152512046
ML Engineer,Bachelor in Computer Science,Moderate,Soon,11.0,0.9532278148732652,27.0,6.0,0.7237571705244343
Software Engineer,Bachelor in Computer Science,Moderate,Flexible,9.0,0.9704672881011708,105.0,9.0,0.9871239264837256
Cloud Architect,Bachelor in Computer Science,Excellent,Soon,10.0,0.7617222826056358,111.0,5.0,0.8953062634205119
ML Engineer,Bachelor in Computer Science,Moderate,Soon,10.0,0.8022956199162796,107.0,7.0,0.9832402839350076
Cloud Architect,Bachelor in Computer Science,Good,Moderate,14.0,0.814516691306237,87.0,8.0,0.7213676000753997
Cloud Architect,Master in Computer Science,Good,MODERATE,11.0,0.782925360281487,104.0,9.0,0.7698027687337813
Data Scientist,Bachelor in Computer Science,Good,Soon,10.0,0.870668524347741,68.0,8.0,0.9086579550312596
Cloud Architect,,Excellent,Soon,9.0,0.8461504152247195,117.0,9.0,1.5
Data Scientist,Master in Computer Science,Good,Soon,14.0,0.7128664446993577,44.0,,0.7477675967643669
Cloud Architect,Master in Computer Science,Excellent,Moderate,11.0,0.8107525571569489,117.0,8.0,0.7386727003922413
Data Scientist,Bachelor in Computer Science,Excellent,Soon,11.0,0.9148041275941454,55.0,9.0,0.9786858751372802
ML Engineer,Master in Computer Science,Moderate,Soon,9.0,0.7882789192999416,,7.0,0.835521665001203
ML Engineer,Master in Data Science,Excellent,Moderate,9.0,0.902858707035767,99.0,7.0,0.9109600019049228
Data Scientist,Master in Computer Science,Excellent,Moderate,14.0,0.73794889623181,38.0,8.0,0.9730727327962672
Cloud Architect,Bachelor in Computer Science,Moderate,Moderate,7.0,0.9675267829589488,92.0,7.0,0.7687058149340921
YouTuber,Master in Data Science,Excellent,Flexible,12.0,0.8689381102986058,25.0,4.0,0.7763692575998737
,Master in Data Science,Moderate,Moderate,5.0,0.8657263471653557,108.0,5.0,0.6738064363852542
,Bachelor in Computer Science,Moderate,Moderate,12.0,0.7854614772548211,73.0,8.0,0.7709620883709278
ML Engineer,Master in Computer Science,Moderate,Flexible,9.0,0.9200266696144512,79.0,8.0,0.943848907751641
Cloud Architect,Master in Computer Science,Excellent,Moderate,9.0,0.8644213453653662,52.0,5.0,0.8793484169230354
Cloud Architect,Master in Data Science,Moderate,Flexible,10.0,,86.0,6.0,0.9870619698879716
Cloud Architect,Bachelor in Computer Science,Moderate,Flexible,90.0,0.9239482241654914,98.0,8.0,0.7379821119039023
ML Engineer,Bachelor in Computer Science,Good,Soon,10.0,0.9680620173837544,81.0,9.0,0.7191819599399972
Software Engineer,,Good,Soon,10.0,0.7273076173768942,83.0,7.0,0.8259052437509556
ML Engineer,Bachelor in Computer Science,Excellent,Moderate,8.0,0.9441508452160632,93.0,6.0,0.6910085677074109
ML Engineer,Bachelor in Computer Science,Good,Moderate,14.0,0.7849743198492893,118.0,7.0,0.9112926726011316
Cloud Architect,Master in Computer Science,Moderate,Soon,11.0,0.7848013161577887,30.0,5.0,0.87842122617178
Data Scientist,Master in Data Science,Moderate,Flexible,14.0,0.7554618822782122,89.0,5.0,0.7579603409976087
Software Engineer,Master in Computer Science,Good,Moderate,4.0,,69.0,6.0,0.8229802008120012
ML Engineer,Master in Data Science,Moderate,Flexible,8.0,0.8548967381374013,68.0,9.0,0.8414427685376833
,Bachelor in Computer Science,Excellent,Soon,4.0,0.9425356501321416,72.0,9.0,0.791056173187517
Data Scientist,Bachelor in Computer Science,Moderate,Moderate,14.0,0.838046003048268,57.0,5.0,0.8671493506508537
Cloud Architect,Master in Data Science,Good,Soon,13.0,0.8628318222105711,63.0,7.0,0.8432051274680654
Software Engineer,Bachelor in Computer Science,Moderate,Moderate,5.0,0.7187153304741652,61.0,4.0,0.8785428822837686
ML Engineer,Master in Data Science,Moderate,Soon,5.0,0.9465904073298976,117.0,9.0,0.9538964664369314
Cloud Architect,Master in Computer Science,Moderate,Soon,4.0,0.8724808669850294,114.0,4.0,0.6587161144413877
ML Engineer,Master in Data Science,Moderate,Soon,8.0,0.8367756885371821,32.0,7.0,0.7225790502800736
ML Engineer,Master in Data Science,Excellent,Moderate,14.0,0.8564650283772021,56.0,7.0,0.6757810318016382
Data Scientist,Master in Computer Science,Moderate,Flexible,6.0,0.7212801459406664,37.0,,0.9045104725312584
Data Scientist,Master in Computer Science,Excellent,Moderate,14.0,0.8902533254377042,81.0,8.0,0.9388227030079566
Software Engineer,Master in Data Science,Good,Flexible,11.0,0.9887041203219228,50.0,9.0,0.942868455592555
ML Engineer,Master in Computer Science,Good,Flexible,10.0,0.9976516525106564,42.0,7.0,0.8737306191013113
Data Scientist,Master in Computer Science,Good,Soon,5.0,0.9875921513551412,54.0,6.0,0.8181700494427063
Cloud Architect,Master in Computer Science,Good,Moderate,7.0,0.9162962926933628,51.0,8.0,0.7128012094255812
,Bachelor in Computer Science,Moderate,Soon,6.0,0.8892127259523126,100.0,4.0,0.7729947150309256
ML Engineer,Master in Data Science,Excellent,,14.0,0.920985412699652,111.0,,0.6579889200571442
ML Engineer,Master in Computer Science,Good,Moderate,5.0,0.8504925664608479,84.0,9.0,0.9105524512525248
ML Engineer,Master in Computer Science,Moderate,Soon,13.0,0.9489886269340332,70.0,8.0,0.7322221964711463
Software Engineer,Bachelor in Computer Science,Moderate,Soon,9.0,0.7229044512273133,30.0,5.0,0.8522010102044312
Cloud Architect,Bachelor in Computer Science,Moderate,Flexible,5.0,0.8292616761157598,117.0,,0.8352979001064886
Cloud Architect,Master in Computer Science,Moderate,Moderate,10.0,,92.0,5.0,0.7641159149513094
Software Engineer,,Excellent,Moderate,,0.7409034876804653,112.0,,0.7310505091544137
Cloud Architect,Bachelor in Computer Science,Good,Moderate,90.0,0.9760512544632912,47.0,7.0,0.6769759384596988
Cloud Architect,Master in Computer Science,Good,Soon,12.0,0.8930649317854094,85.0,4.0,0.953901004828606
Data Scientist,Master in Data Science,Good,Flexible,6.0,0.7784176805778722,111.0,4.0,0.8900178521131263
Software Engineer,Bachelor in Computer Science,Moderate,Flexible,13.0,0.8252430929052749,67.0,5.0,0.9522217768610453
Data Scientist,Master in Data Science,Excellent,Moderate,10.0,0.8405054304396348,27.0,4.0,0.7948165243211404
Data Scientist,Bachelor in Computer Science,,,6.0,0.7502044930467733,25.0,6.0,0.761596406705016
Data Scientist,Master in Data Science,Moderate,Moderate,12.0,0.9390796409095292,30.0,9.0,0.766863031572357
ML Engineer,Master in Computer Science,Good,Flexible,11.0,0.9812531344247908,35.0,9.0,0.8116665154164017
Software Engineer,Master in Data Science,Good,Flexible,14.0,0.9010330213205764,73.0,7.0,0.6738351775407252
ML Engineer,Master in Data Science,,Moderate,4.0,0.7421454643697383,50.0,5.0,0.978671203454252
Data Scientist,Master in Computer Science,Moderate,,5.0,0.8295735740794719,41.0,6.0,0.6627542773239753
Cloud Architect,Master in Computer Science,Good,Soon,7.0,,34.0,6.0,0.815415664346796
ML Engineer,,Good,Flexible,14.0,0.9008187423508822,86.0,4.0,0.8603836710978475
ML Engineer,Master in Data Science,Good,Soon,150.0,0.8209845756202854,95.0,7.0,0.783759863298078
Cloud Architect,Master in Computer Science,,Moderate,12.0,0.9378797971577438,69.0,8.0,0.8515615820130182
Software Engineer,Bachelor in Computer Science,Good,Soon,6.0,0.7355257507949949,37.0,9.0,0.683175982177836
Cloud Architect,Master in Data Science,Excellent,Soon,6.0,0.8342941698138424,70.0,6.0,0.7062688697142774
Cloud Architect,Master in Computer Science,Moderate,,12.0,0.786622607641936,104.0,9.0,0.6811277423942177
Data Scientist,Bachelor in Computer Science,Excellent,Moderate,10.0,0.8838588767146592,61.0,5.0,0.8516559365908594
,Master in Computer Science,Moderate,Moderate,6.0,0.7830138342167355,78.0,4.0,0.7642077342588626
Data Scientist,Bachelor in Computer Science,Moderate,Moderate,9.0,0.7124633205553969,77.0,5.0,0.8361853229872724
Cloud Architect,Master in Data Science,Moderate,Soon,5.0,0.8720149446523482,40.0,4.0,0.9792782971389892
Data Scientist,Master in Computer Science,Excellent,Soon,8.0,0.7588170926271548,48.0,6.0,0.7778856003868186
Data Scientist,Master in Computer Science,Excellent,Soon,5.0,0.9907195125521816,119.0,5.0,0.756259893920906
Data Scientist,Bachelor in Computer Science,Excellent,Soon,10.0,0.9794498114423312,118.0,8.0,0.9808588921345772
ML Engineer,Master in Computer Science,Good,Moderate,8.0,0.8933556645759718,110.0,4.0,0.8043596899111576
Software Engineer,Master in Data Science,Good,Flexible,9.0,0.7770351187580895,31.0,8.0,0.8688590940385877
Cloud Architect,Master in Computer Science,Good,Flexible,5.0,0.940137656305332,113.0,8.0,0.7048613675209294
,Bachelor in Computer Science,Excellent,,8.0,0.8908120650469121,32.0,4.0,0.7381211428805146
Software Engineer,Master in Computer Science,Moderate,Moderate,4.0,0.8712069419677796,65.0,7.0,0.9485967693706792
ML Engineer,Master in Data Science,Good,Moderate,11.0,0.8239013433359252,45.0,4.0,0.8493979219469748
Cloud Architect,Master in Data Science,Excellent,Flexible,8.0,0.8473611614904797,89.0,5.0,0.8833637065200679
Cloud Architect,Master in Data Science,Good,Flexible,12.0,0.7310423803113246,79.0,9.0,0.8089866097821503
ML Engineer,Bachelor in Computer Science,Good,Moderate,4.0,0.9040885953684508,24.0,4.0,0.8375526825382242
Data Scientist,Master in Computer Science,Excellent,Flexible,8.0,0.8066305266163817,70.0,7.0,0.8396079627315406
Software Engineer,Bachelor in Computer Science,Good,Moderate,12.0,0.736605525637211,106.0,4.0,0.8138714783467665
ML Engineer,,Moderate,Moderate,12.0,0.7810340702927866,96.0,8.0,0.7952176626428886
Software Engineer,Bachelor in Computer Science,Good,Moderate,9.0,0.9391485008164098,118.0,9.0,0.9314489545033956
Cloud Architect,Master in Data Science,Moderate,Moderate,6.0,0.9031162397145642,84.0,8.0,0.8664285107436649
ML Engineer,Master in Data Science,Excellent,Flexible,7.0,0.9026113744959824,76.0,4.0,0.7790114993769064
Software Engineer,Master in Computer Science,Good,Soon,14.0,0.927775834068454,28.0,9.0,0.7147099118189144
ML Engineer,Bachelor in Computer Science,Moderate,Moderate,13.0,0.7154555166137783,28.0,5.0,0.80019820880897
Software Engineer,Master in Computer Science,Good,Flexible,7.0,0.9048528239483749,45.0,7.0,0.8905533712719358
ML Engineer,Master in Computer Science,Moderate,Moderate,14.0,0.9047028430702166,111.0,,0.6541710660194799
,Master in Data Science,Excellent,Flexible,6.0,0.7216812468381754,86.0,8.0,0.9457782650183484
Software Engineer,Bachelor in Computer Science,Moderate,Flexible,9.0,0.7782404825778926,80.0,4.0,0.7219544746635909
Cloud Architect,Master in Computer Science,Good,Moderate,12.0,0.7772875397454524,114.0,6.0,0.7593931808723234
Software Engineer,Master in Computer Science,Excellent,Moderate,,0.704752654220469,108.0,8.0,0.7611767038735012
Data Scientist,Master in Data Science,Moderate,Soon,10.0,0.7739747429290825,46.0,8.0,0.7564979565138437
,,Moderate,Flexible,14.0,0.8214727880227135,103.0,8.0,0.7925748546197974
Cloud Architect,Master in Computer Science,Moderate,Moderate,4.0,0.9020408134672148,102.0,5.0,0.8386102709171434
ML Engineer,Bachelor in Computer Science,Moderate,Flexible,13.0,0.9334725077938132,64.0,9.0,0.7306253540894541
ML Engineer,Master in Computer Science,Moderate,MODERATE,7.0,0.7888674601085418,,8.0,0.8727122995783909
ML Engineer,Master in Data Science,Moderate,Flexible,6.0,0.7318866957761,38.0,7.0,0.884268118397241
Software Engineer,Master in Data Science,Excellent,Moderate,13.0,0.7320438823609532,45.0,5.0,0.7264886485120489
Software Engineer,Master in Data Science,Excellent,Soon,5.0,0.9990576806939948,84.0,9.0,0.90608712457061
ML Engineer,Bachelor in Computer Science,Excellent,Moderate,9.0,0.9944897447595042,32.0,5.0,0.7131691567856768
Cloud Architect,,Good,Soon,11.0,0.7246319012878275,102.0,5.0,0.836736190431099
Cloud Architect,Bachelor in Computer Science,Excellent,Flexible,,0.9208483894592788,39.0,7.0,0.9191029515421278
,Master in Computer Science,Moderate,Moderate,4.0,0.9790547561200822,48.0,5.0,0.8025790953174706
Data Scientist,,Excellent,,13.0,0.9498079448097186,95.0,8.0,0.766282286462352
Data Scientist,Bachelor in Computer Science,Moderate,Moderate,10.0,0.904596213667551,37.0,6.0,0.84323268560636
Cloud Architect,Bachelor in Computer Science,Moderate,Soon,14.0,0.8868554895163758,78.0,5.0,0.9292730694507672
Cloud Architect,,Excellent,Soon,10.0,0.8961252909343433,70.0,4.0,0.7378849264949618
Data Scientist,Master in Computer Science,Good,Soon,,0.7484360563949429,95.0,6.0,0.9215525702318372
Software Engineer,Bachelor in Computer Science,Moderate,Moderate,9.0,0.7999697003851478,,6.0,0.9585217743986404
Software Engineer,Bachelor in Computer Science,Moderate,Soon,10.0,0.7069578277370107,55.0,8.0,0.9474659354514032
Software Engineer,Master in Computer Science,Moderate,Soon,10.0,0.7425153303967715,64.0,8.0,0.9332704877881024
Data Scientist,Master in Computer Science,Moderate,Flexible,10.0,0.9714183809732108,,7.0,0.8640995496990134
Data Scientist,Bachelor in Computer Science,Good,Flexible,4.0,0.8182656087207931,31.0,5.0,0.8925528660680269
Data Scientist,Master in Computer Science,Excellent,Moderate,5.0,0.7969540684347177,100.0,6.0,0.7920155940755988
ML Engineer,Master in Data Science,,Soon,,0.7572911422287332,63.0,6.0,0.65129034462225
ML Engineer,Master in Data Science,Good,Moderate,8.0,0.9885979557801612,37.0,9.0,0.6989875663346155
Software Engineer,Master in Computer Science,,Soon,9.0,0.810941500504833,59.0,9.0,0.9420785266902486
Software Engineer,Master in Data Science,Moderate,Flexible,13.0,0.715659773673476,31.0,6.0,0.7053058975462361
Cloud Architect,Master in Data Science,Good,Soon,8.0,0.7272004953369151,24.0,6.0,0.818285126057303
ML Engineer,Master in Computer Science,,Moderate,11.0,,86.0,8.0,0.9086167408761197
Software Engineer,Bachelor in Computer Science,Moderate,Flexible,7.0,0.8954207964312088,66.0,8.0,0.8987517604832755
Cloud Architect,Master in Data Science,Good,Moderate,6.0,0.8970783647979315,45.0,9.0,0.6581435317099846
Cloud Architect,Master in Data Science,Good,,8.0,0.9336224473628012,96.0,6.0,0.7548374993314867
ML Engineer,Master in Data Science,Good,Moderate,11.0,0.996310653453316,46.0,5.0,0.7914820551083569
Data Scientist,Master in Data Science,Moderate,,4.0,0.8767208743927309,78.0,9.0,0.8194538436126317
Cloud Architect,Bachelor in Computer Science,Good,Flexible,6.0,0.9025316123935312,74.0,5.0,0.7226712280416377
ML Engineer,Master in Data Science,Good,Soon,8.0,0.822404043102416,70.0,5.0,0.9491698339288392
Cloud Architect,Master in Computer Science,Excellent,Soon,,0.9312759635529057,107.0,5.0,0.8526451891204034
ML Engineer,Master in Data Science,Moderate,Moderate,12.0,,76.0,8.0,0.6614217702630351
Cloud Architect,Master in Computer Science,Moderate,Soon,10.0,0.8398660517042729,118.0,8.0,0.906330898370548
Cloud Architect,Master in Data Science,Moderate,Moderate,11.0,0.7681642065826276,48.0,5.0,0.9784724664716352
ML Engineer,Bachelor in Computer Science,Excellent,Flexible,14.0,0.9441056935720326,69.0,9.0,0.912450500973408
Data Scientist,,Moderate,Moderate,10.0,0.7455991965035056,40.0,6.0,0.6622482860514078
Cloud Architect,Bachelor in Computer Science,Good,Soon,6.0,0.7033179697244917,114.0,,0.7653988866210527
Data Scientist,Master in Data Science,Moderate,Moderate,5.0,0.8960557801870119,89.0,6.0,0.7550138918589157
ML Engineer,Master in Computer Science,Good,Flexible,5.0,,102.0,9.0,0.6955780793992136
Cloud Architect,Bachelor in Computer Science,Moderate,Flexible,5.0,0.7463739998559701,95.0,8.0,0.7817913216977028
Software Engineer,Master in Data Science,Moderate,Flexible,8.0,0.7185463817472575,91.0,8.0,0.7613008596246683
Cloud Architect,Bachelor in Computer Science,Moderate,Moderate,14.0,0.8464046833759789,83.0,9.0,0.8479914967759796
ML Engineer,,,Soon,11.0,0.7533118837837766,109.0,4.0,0.7837239532174584
Data Scientist,Master in Computer Science,Good,Moderate,10.0,0.914804462711832,,6.0,0.9642898386699956
Software Engineer,Bachelor in Computer Science,Excellent,Soon,5.0,0.7847159711076576,71.0,6.0,0.6939446661162855
ML Engineer,Bachelor in Computer Science,Moderate,Flexible,4.0,0.9557193548241492,81.0,9.0,0.8610822580528876
Data Scientist,Master in Computer Science,Excellent,Flexible,7.0,0.9907491985025147,119.0,4.0,0.8326079521701728
Software Engineer,Master in Data Science,Good,Flexible,14.0,0.7209211344692732,29.0,9.0,0.9021528220761462
Software Engineer,Bachelor in Computer Science,Good,Flexible,5.0,0.9260415991535152,81.0,7.0,0.9735607407621598
Cloud Architect,Master in Computer Science,Good,Moderate,10.0,0.8587961050834083,105.0,9.0,0.9677006397956992
Cloud Architect,Master in Computer Science,Moderate,Soon,6.0,0.8179009654176155,89.0,4.0,0.8263113098951006
ML Engineer,Master in Data Science,Moderate,Soon,12.0,0.7007654280115286,114.0,5.0,0.7498650754025205
ML Engineer,Bachelor in Computer Science,Good,Flexible,11.0,0.8940813964734203,82.0,4.0,0.8946738441118643
Cloud Architect,Bachelor in Computer Science,Excellent,Moderate,14.0,0.7552774048948777,76.0,9.0,0.9546323258496132
Data Scientist,Master in Computer Science,Good,Flexible,4.0,0.708421531166655,111.0,8.0,0.8904515667075216
ML Engineer,Master in Computer Science,Moderate,Moderate,14.0,0.7315959267336801,98.0,6.0,0.8431455152805786
Data Scientist,Bachelor in Computer Science,Good,Flexible,9.0,0.9749802441859968,103.0,4.0,0.7780487947164235
,,Good,Moderate,,0.993799263274268,47.0,6.0,0.770877115950088
Cloud Architect,Master in Data Science,Moderate,,13.0,0.9061210969807412,110.0,5.0,0.9271930754376224
Data Scientist,Bachelor in Computer Science,Moderate,Soon,7.0,0.8983820514429517,34.0,9.0,0.7892034168470312
,Bachelor in Computer Science,Excellent,Moderate,4.0,0.8733238375225765,118.0,4.0,0.934943626607945
Data Scientist,Bachelor in Computer Science,Moderate,,14.0,0.9166500266666952,27.0,7.0,0.8574570605804619
,Bachelor in Computer Science,Moderate,Moderate,4.0,0.837963646961769,36.0,8.0,0.8048938962269498
ML Engineer,Master in Data Science,Good,Moderate,7.0,0.8262388106833269,101.0,6.0,0.8421176556500881
Cloud Architect,Bachelor in Computer Science,Excellent,Flexible,12.0,0.7845508035597775,39.0,4.0,0.9844028430368216
Software Engineer,Master in Data Science,Good,Moderate,9.0,0.734578192526248,108.0,5.0,0.9453247529742612
Software Engineer,Bachelor in Computer Science,Excellent,Flexible,8.0,0.8579462998077565,29.0,,0.7941034686908729
Data Scientist,Master in Data Science,Moderate,Soon,11.0,0.8100720624863322,81.0,7.0,0.6617438918838039
Software Engineer,Bachelor in Computer Science,,Moderate,14.0,0.8558738377551887,,6.0,0.767203813425635
Data Scientist,Bachelor in Computer Science,Excellent,Flexible,12.0,0.8059771022555863,76.0,7.0,0.7346470459176029
Cloud Architect,Bachelor in Computer Science,Good,Flexible,10.0,0.9050460208540618,84.0,7.0,0.8123370562192225
Software Engineer,Master in Data Science,Good,Moderate,14.0,0.7964990177664243,112.0,4.0,0.7210492052368949
Software Engineer,Master in Computer Science,Good,Moderate,12.0,0.9486362434132536,109.0,7.0,0.6664752067290495
Cloud Architect,Master in Data Science,Moderate,Soon,5.0,0.9692317368462252,100.0,5.0,0.9501011082246704
Cloud Architect,Bachelor in Computer Science,Moderate,Flexible,4.0,0.9259696256410676,68.0,5.0,0.8569097001425121
ML Engineer,Master in Data Science,Moderate,Soon,9.0,0.9002020003990275,102.0,4.0,0.7502559256008482
Software Engineer,Master in Computer Science,Good,Moderate,11.0,0.90700734828929,27.0,8.0,0.6930832010703633
ML Engineer,Master in Computer Science,Moderate,Soon,5.0,,108.0,6.0,0.8594391004243337
Cloud Architect,Bachelor in Computer Science,Moderate,Soon,12.0,,62.0,5.0,0.9465053772834248
Software Engineer,Master in Computer Science,Moderate,Moderate,11.0,0.7041088589549741,80.0,8.0,0.8308264279252501
ML Engineer,Master in Data Science,Excellent,Flexible,4.0,0.9817004385338974,26.0,8.0,0.8414607085376999
Software Engineer,Master in Computer Science,Excellent,Soon,5.0,0.705943011401551,30.0,7.0,0.958244044163191
Cloud Architect,Bachelor in Computer Science,Excellent,Moderate,10.0,0.7802955308065375,101.0,4.0,1.5
ML Engineer,Bachelor in Computer Science,Moderate,Soon,9.0,0.8833901545655278,96.0,5.0,0.860316570468301
Data Scientist,Master in Data Science,Excellent,Moderate,10.0,0.7141282222621715,29.0,8.0,0.8557121568293845
Cloud Architect,Master in Data Science,Good,Moderate,13.0,0.9551054077161768,65.0,5.0,0.9352654314173924
Data Scientist,Bachelor in Computer Science,Excellent,Flexible,7.0,0.919420839152913,,8.0,0.7172058529319673
Software Engineer,Bachelor in Computer Science,Good,Moderate,10.0,0.8568807741426578,,7.0,0.8359010400205922
,Bachelor in Computer Science,Moderate,Moderate,6.0,0.9180286738918716,74.0,5.0,0.9680957087297144
Cloud Architect,Master in Data Science,Good,Flexible,10.0,0.8288764001768248,52.0,4.0,0.696959026570077
ML Engineer,Bachelor in Computer Science,Good,Moderate,11.0,0.99916040414273,28.0,6.0,0.8799716871450729
Software Engineer,Master in Computer Science,Good,Flexible,12.0,,31.0,5.0,1.5
Cloud Architect,Master in Computer Science,Excellent,Flexible,10.0,0.7785230820978877,79.0,5.0,0.802766039643963
Cloud Architect,Master in Computer Science,Moderate,Soon,14.0,,97.0,6.0,0.925490050242684
Cloud Architect,Bachelor in Computer Science,Good,Flexible,11.0,0.95886403755031,,7.0,0.7953714174318232
Cloud Architect,Master in Data Science,Good,Moderate,11.0,0.8220405713177146,115.0,7.0,0.6943150200705411
Cloud Architect,Master in Data Science,Excellent,Flexible,7.0,0.8920224325633476,31.0,7.0,0.7373697540101878
Cloud Architect,Master in Data Science,Good,Soon,12.0,0.8753500630289385,107.0,8.0,0.9425906235599032
Cloud Architect,Master in Computer Science,Good,Soon,9.0,0.7557548813484286,83.0,8.0,0.6754902090462411
Cloud Architect,Bachelor in Computer Science,Good,Moderate,8.0,0.7298300116279918,73.0,9.0,0.7435551521811683
Cloud Architect,Master in Data Science,Good,Soon,7.0,0.9786164316112426,56.0,4.0,0.78697962173473
ML Engineer,Bachelor in Computer Science,Good,Moderate,8.0,0.7181540071915419,71.0,7.0,0.8313244448892739
Cloud Architect,Master in Data Science,Excellent,Moderate,90.0,0.7827981641154028,88.0,8.0,0.6790949830128489
Cloud Architect,Master in Data Science,Moderate,Flexible,8.0,0.9298522294535286,94.0,9.0,0.7124207875405097
Data Scientist,Bachelor in Computer Science,Excellent,Soon,8.0,0.9764152756933088,,4.0,0.9366987258596896
Data Scientist,Master in Computer Science,Excellent,Flexible,9.0,0.9317968550845432,64.0,7.0,0.7169308878235671
Cloud Architect,Bachelor in Computer Science,Good,Moderate,12.0,0.975437247333617,116.0,7.0,0.8593520617370177
Cloud Architect,Master in Data Science,Moderate,Soon,9.0,0.7692927091186414,32.0,7.0,0.9855335252893174
Software Engineer,Bachelor in Computer Science,Moderate,Moderate,8.0,0.928509948161526,85.0,9.0,0.7891522395138582
ML Engineer,Master in Data Science,Excellent,Soon,8.0,0.8818298277360982,111.0,9.0,0.8955957062267722
ML Engineer,Master in Computer Science,Moderate,Moderate,11.0,0.7176389224382197,101.0,5.0,0.6869946705710425
ML Engineer,Master in Data Science,Moderate,Moderate,150.0,0.7260549088885462,103.0,9.0,0.7491574954693936
Software Engineer,Master in Data Science,Excellent,Flexible,7.0,0.942178366559816,96.0,8.0,0.8808483513407823
Software Engineer,Master in Data Science,Moderate,Flexible,6.0,0.9458275336778608,89.0,5.0,0.6567078732233138
Cloud Architect,Bachelor in Computer Science,Moderate,Soon,7.0,0.904111653720023,37.0,,0.7627445643312277
Software Engineer,Bachelor in Computer Science,Moderate,Moderate,13.0,0.886954671425014,95.0,5.0,0.8781378446796844
Data Scientist,Bachelor in Computer Science,Good,Moderate,12.0,0.7872363424944622,33.0,7.0,0.9421476592606312
Software Engineer,Bachelor in Computer Science,Good,Flexible,6.0,0.7833938326337182,119.0,8.0,0.7159038480860965
ML Engineer,Master in Computer Science,Good,Moderate,6.0,0.7776807545383319,28.0,7.0,0.7303554933355291
Software Engineer,Bachelor in Computer Science,Moderate,Moderate,11.0,2.0,87.0,6.0,0.8857016056468288
Software Engineer,Master in Computer Science,Excellent,Flexible,11.0,0.8600227281194892,94.0,4.0,0.970691114206762
Cloud Architect,Master in Computer Science,Moderate,Soon,9.0,0.8976239460362401,33.0,8.0,0.8192038524316798
ML Engineer,Bachelor in Computer Science,Excellent,Soon,11.0,0.7149197395080886,91.0,8.0,0.7577125662866591
Cloud Architect,Master in Data Science,Moderate,Soon,6.0,0.7060289595435284,35.0,8.0,0.8023061349550981
Cloud Architect,Master in Computer Science,Moderate,Flexible,4.0,0.9710803847159746,78.0,6.0,0.9827989870227252
Software Engineer,Master in Computer Science,Good,Moderate,6.0,0.8505818007344397,84.0,9.0,0.743983843891468
Cloud Architect,Bachelor in Computer Science,Good,Soon,9.0,0.9048414395522256,51.0,9.0,0.7084864770348728
Software Engineer,Master in Data Science,Excellent,Moderate,,0.7390255301970571,55.0,9.0,0.855006335744454
ML Engineer,Bachelor in Computer Science,Excellent,Flexible,,0.9518686292221854,104.0,7.0,0.9278428398346504
