current_degree_field,gpa_percentile,programming_experience,research_experience_months,project_portfolio_count,online_courses_completed,soft_skills_score,degree_field_match_bonus,academic_fit_score,estimated_skill_gap
Law,0.6336182295124486,0,9.3721798159505,5,7,0.6442672025799163,0.0,35.66940413567986,High
Mechanical Engineering,0.5995959625588277,0,23.677159009018983,4,5,0.6773556562078122,0.0,41.17490172564662,High
Computer Science,0.5810636650326093,2,2.1115815824032627,3,3,0.37891377013673644,0.3,39.32423229883429,High
Civil Engineering,0.5458165493893715,2,6.612040935251983,4,3,0.6355218561910465,0.0,40.28888193355534,High
Business Administration,0.6388023174127385,0,7.7183482562599615,5,2,0.5975996259560079,0.0,29.532023725260977,High
Medicine,0.6465341924817625,0,3.322573881833204,6,1,0.9325763298722656,0.0,28.402845137551143,High
Biology,0.6985530375052063,0,6.9673338036691295,6,3,0.6388339417098116,0.0,32.51257927347242,High
Mechanical Engineering,0.5034316673749313,2,6.187142615202151,7,5,0.5492258880378542,0.0,42.782218592397236,High
Business Administration,0.6814288704817639,3,2.2067264105799524,5,2,0.581800815921793,0.0,47.07392984826553,High
Business Administration,0.7627831976782496,0,9.850927138867345,2,4,0.4898821387399411,0.0,33.17582009744804,High
Physics,0.7032474503889967,0,0.5748378543423125,1,2,0.8584246601068641,0.0,24.982583219223187,High
Law,0.7574992950683931,0,9.8337300390608,4,4,0.7710330290150539,0.0,35.9387287961981,High
Electrical Engineering,0.7735268253513614,0,13.029721050534988,4,2,0.5424656181206954,0.0,35.194074380971884,High
Other,0.6688397636474812,0,3.630129802619395,4,4,0.6392759110210711,0.0,29.186204772929507,High
Architecture,0.7747241104165172,2,9.08119759464851,6,1,0.6033626797032672,0.0,46.89399798891792,High
Electrical Engineering,0.6559022670257201,3,8.322455903181021,1,5,0.8743341235219938,0.0,51.720762232741116,Medium
Computer Science,0.616904275565326,0,3.5625295681739813,6,3,0.5101856026786211,0.3,30.700115882634993,High
Psychology,0.6096149916641487,0,3.351454036010975,4,5,0.6061449462424358,0.0,28.365758295322753,High
Other,0.65805280556182,0,9.808538723820252,6,3,0.7513770871703502,0.0,33.83854227728491,High
Mathematics,0.5950413727093635,3,6.556859499840348,7,3,0.6612329516761949,0.0,50.53023626351528,Medium
Civil Engineering,0.6100839417717764,1,4.945581839267559,7,3,0.7985032489433914,0.0,37.25227010522026,High
Business Administration,0.6653196411158369,1,5.873695348865016,5,3,0.6188191072701563,0.0,36.814812823954,High
Psychology,0.52116029175619,0,0.6302347946145423,2,3,0.6024576185545774,0.0,20.935192133311727,High
Electrical Engineering,0.5861526688909003,2,5.5311676697917,2,1,0.31380652560064903,0.0,35.5131624772289,High
Psychology,0.4135895673049992,1,3.1692251216321656,4,3,0.6501551543610199,0.0,28.23794732211685,High
Political Science,0.7262107598911112,0,3.4689696177323492,8,3,0.5948551897667248,0.0,32.29765095719412,High
Medicine,0.5321905642717297,0,3.0047727914687865,2,7,0.48059936239871726,0.0,26.08574391345482,High
Mechanical Engineering,0.7619622086751802,0,0.49503210312840107,2,2,0.5391610389596976,0.0,25.554255476133246,High
Mathematics,0.733930859755924,3,1.7790371214713234,3,3,0.7334316703699465,0.0,48.37732804666741,High
Communications,0.5527217303477602,2,2.732231912378471,5,2,0.5646937888458126,0.0,37.43249048149295,High
Chemistry,0.7904835600512115,0,7.856298335088111,3,3,0.5975723299204798,0.0,32.91013711031275,High
Design,0.6474653998713403,0,12.050940299556935,2,3,0.5840077936204116,0.0,31.13851165210865,High
Mechanical Engineering,0.6370222934637565,0,8.848031002759615,4,2,0.7657919015522593,0.0,30.284536221079968,High
Computer Science,0.6528499071006852,1,20.538197411926408,3,5,0.7249913473885138,0.3,49.69924446358038,High
Computer Science,0.7214304451919809,2,2.306441979040298,3,4,0.5096159157042057,0.3,44.60870027855407,High
Mathematics,0.5598221718091104,1,6.408476445927267,7,3,0.7171328778956378,0.0,36.503183130077154,High
Business Administration,0.6591843372082119,1,16.024434933168095,3,1,0.7073170213117717,0.0,39.94813203666088,High
Physics,0.6378614808927692,0,2.9102712577322047,2,4,0.7414246713796128,0.0,26.972579915299924,High
Computer Science,0.6056637664685001,0,11.776672398791888,1,6,0.6640161803686506,0.3,35.572095312800684,High
Computer Science,0.6607581539079538,3,2.861001047571846,4,6,0.45707744767489356,0.3,52.59246674080572,Medium
Psychology,0.6804908747101331,0,9.055598304300256,4,3,0.5677555282632607,0.0,31.510798449257294,High
Computer Science,0.7133321602457969,0,11.8459256803269,8,4,0.684435900934645,0.3,41.659187061022465,High
Electrical Engineering,0.8114099150925382,1,5.535675474131204,4,2,0.7993317761392613,0.0,39.40837059600843,High
Economics,0.7653999851334425,3,9.658547559233998,4,2,0.6532621497221341,0.0,53.43790260146798,Medium
Mathematics,0.998016777049762,0,19.9872319890325,3,4,0.47654009372469647,0.0,46.07513988801284,High
Mathematics,0.6427511982621231,2,9.240944833020942,3,2,0.7323371348064418,0.0,43.08938948455671,High
Psychology,0.6983244972673613,0,0.08074918213088846,5,1,0.4767326678603495,0.0,24.642244009817585,High
Arts,0.6200482587148863,1,9.279192847870695,1,2,0.746798672859542,0.0,34.451362028755725,High
Mechanical Engineering,0.8542806508351579,2,9.443155777714008,10,7,0.5636913377590025,0.0,57.91077865407854,Medium
Architecture,0.7803728562124739,2,22.09552492957638,1,2,0.6440992169857045,0.0,52.62285390455894,Medium
Electrical Engineering,0.7222812197897857,1,0.8719138600117748,2,5,0.580580632031767,0.0,34.6715464840775,High
Computer Science,0.6190273472277731,0,13.277065050669297,2,6,0.8106948842750127,0.3,38.3273237587377,High
Mechanical Engineering,0.4406211588101129,0,2.868073498049654,4,2,0.25121848222119975,0.0,19.064167317639857,High
Law,0.5991519579867585,0,5.031308098829222,3,4,0.4291342303653999,0.0,26.519037663264225,High
Mechanical Engineering,0.6499763733394767,0,7.743552142717334,5,1,0.7182983254671558,0.0,29.43062105002103,High
Computer Science,0.5221391018960847,1,8.77545331516059,2,3,0.4641209770579571,0.3,35.02540742133394,High
Education,0.7281186362895405,0,11.267474638037845,2,3,0.7995409251317009,0.0,33.742842181670675,High
Business Administration,0.7209937006796349,0,0.4281042376098193,7,3,0.5413317512788,0.0,29.24906642189101,High
Computer Science,0.6513566104304125,1,26.02204560092087,1,3,0.6013422164626633,0.3,47.7072930097403,High
Sociology,0.7098969951593386,0,3.6915906513523957,2,2,0.6497141705160613,0.0,26.80323988865902,High
Mechanical Engineering,0.778493421786205,1,7.138878688703609,4,1,0.6027537626959121,0.0,37.6045702052411,High
Computer Science,0.7087916798085737,2,23.20842259555512,8,3,0.5342717007463317,0.3,60.22974795450129,Medium
Mechanical Engineering,0.6495588265082278,2,1.1849645580179784,5,3,0.8498912962010592,0.0,41.31236332580556,High
Sociology,0.49394774638563077,1,3.425420268640106,9,3,0.7481702802043139,0.0,34.64709939522908,High
Communications,0.6556726067443848,0,6.9389633855936665,4,3,0.5290879441855699,0.0,29.37410700553351,High
Electrical Engineering,0.4211735831917214,0,0.025084288674502568,3,3,0.7538146985533588,0.0,19.564090752981393,High
Computer Science,0.6828844713311527,0,1.6065251938328196,3,3,0.5130209360160464,0.3,28.89129470950456,High
Electrical Engineering,0.5799917658775877,0,11.126821268413861,8,1,0.8006846038647032,0.0,32.457480459021866,High
Economics,0.5016276951749966,1,6.641426794475009,6,2,0.7495648393816337,0.0,33.60607498949663,High
Mechanical Engineering,0.524839984828332,2,6.992668670304935,6,5,0.7378289504357303,0.0,44.01389562516087,High
Architecture,0.5913475392905821,2,3.4057886751531887,3,2,0.8464375024992712,0.0,38.72782725006499,High
Medicine,0.7702270906438872,2,6.373626889131696,5,6,0.6718438345171167,0.0,49.68174657772341,High
Education,0.7349241861973416,2,1.0312787558202106,1,1,0.6482727859230957,0.0,37.34235114026998,High
Psychology,0.5559462285470703,1,2.9467756101990195,4,4,0.7117849913058787,0.0,32.965982093247206,High
Communications,0.6673779253528317,1,6.247775849444381,1,6,0.664321448393534,0.0,37.32758194835787,High
Business Administration,0.4416476171356687,2,4.61514819334935,4,1,0.48748756945761784,0.0,33.696429229856484,High
Computer Science,0.7677675444248263,0,1.7201071969198973,3,2,0.5718408513193142,0.3,30.37845986529216,High
Computer Science,0.8605562990425943,0,3.245246180557728,1,3,0.30550044516956987,0.3,31.81968856476129,High
Electrical Engineering,0.6320805748644099,0,9.283051667205221,5,2,0.7828070272040509,0.0,31.26795679963377,High
Computer Science,0.5798699259462564,2,17.10973698164658,2,3,0.8596468209071195,0.3,50.321901200054455,Medium
Electrical Engineering,0.5326209449186817,2,12.493777940894564,6,4,0.4922914652822043,0.0,45.4189254957705,High
Economics,0.8071285967780987,1,11.263630261510828,4,1,0.5681050029813965,0.0,40.725175514470386,High
Business Administration,0.7508527760413088,0,5.565624012565388,6,2,0.7138758354123916,0.0,32.31921358594805,High
Architecture,0.8303508745369895,1,4.766496742040867,11,3,0.7038995529703581,0.0,45.173996758718744,High
Computer Science,0.45102550676613473,2,7.390577070603392,8,1,0.5916451807727493,0.3,42.18630757547757,High
Design,0.6657491531809603,2,9.332326739623005,4,2,0.809800118730071,0.0,44.85876696877208,High
Civil Engineering,0.5759741098575692,0,4.2091838611334005,4,2,0.5649153368863821,0.0,24.854669344079518,High
Civil Engineering,0.8670522864612044,1,4.154028063412043,7,3,0.6247765611831549,0.0,42.31312417374508,High
Sociology,0.5876562377901849,0,0.38738300366542866,6,2,0.7887490815671283,0.0,25.37726572988116,High
Biology,0.7294675623742809,0,18.022093372979455,6,5,0.621020875936188,0.0,42.10560179715012,High
Physics,0.7428125198858756,0,0.9975789467672732,6,2,0.4775936802549028,0.0,28.081768240150947,High
Physics,0.8252075616573313,0,5.582906946929663,7,2,0.5211049559967957,0.0,33.9750306632483,High
Electrical Engineering,0.6344450760680478,1,11.797724053149025,5,3,0.639546060423817,0.0,39.849101403705085,High
Computer Science,0.49093059981894416,3,2.3561833699524195,4,5,0.6707575892130643,0.3,48.09966754775919,High
Civil Engineering,0.42457159504538955,3,3.2682651538654595,4,3,0.5066092564991351,0.0,41.19000187979633,High
Sociology,0.8840317146076087,2,7.462668785151681,3,2,0.37946367939290865,0.0,46.2456125862079,High
Electrical Engineering,0.5601279040924518,2,2.357551857519219,7,5,0.6661630823050863,0.0,42.39081625811957,High
Computer Science,0.7209070110420966,1,3.8565182734784873,3,1,0.5346903650960166,0.3,36.023117689123225,High
Mechanical Engineering,0.6615839022926288,3,0.8905944740825732,2,2,0.6848879535432437,0.0,44.02065887133354,High
Civil Engineering,0.611409556580967,3,1.2207977965338157,2,1,0.60134887924641,0.0,41.55498193358986,High
Other,0.5891894529008032,0,6.577481004287328,5,3,0.6494651759670701,0.0,28.83798783003501,High
Sociology,0.7181219861808689,3,5.202787470916307,6,4,0.550064268951844,0.0,52.45511316860363,Medium
Medicine,0.659484357180888,1,3.69419495600748,3,3,0.4610267239104021,0.0,33.01778106324556,High
Electrical Engineering,0.7638382017925796,3,0.653077113107023,2,1,0.5315687658844916,0.0,44.66197206992884,High
Mechanical Engineering,0.5870497234865069,1,1.499719504152438,5,4,0.46453093875205265,0.0,32.352889137684876,High
Electrical Engineering,0.7249707346198148,0,0.6053701256636224,4,4,0.4904753937100473,0.0,27.955001662585367,High
Chemistry,0.5464128667261169,0,18.52566822239964,2,5,0.6011829309789991,0.0,34.74477896204769,High
Law,0.6035364699904613,2,10.334570172056235,8,3,0.4785163312640434,0.0,46.27343309695023,High
Computer Science,0.35777815037212485,2,4.026216811992602,3,3,0.6543002201693711,0.3,36.315673700978685,High
Electrical Engineering,0.7704591414108066,1,0.2554749640227045,3,3,0.753556426116923,0.0,35.105599185035636,High
Biology,0.5638497784251314,3,12.599075768670176,1,0,0.6669207551982084,0.0,46.055270592038184,High
Computer Science,0.5859203951828086,2,4.669532099917404,6,2,0.6045028591584393,0.3,43.42231507114412,High
Law,0.5556880875265625,3,16.88513902860524,5,3,0.3590394454475586,0.0,52.99061130828013,Medium
Electrical Engineering,0.6763879799651059,2,7.592149712450254,5,4,0.5308132605109088,0.0,45.39219270529694,High
Electrical Engineering,0.5632319852126778,2,3.478193909189341,6,3,0.28350312521305915,0.0,38.50551978295891,High
Sociology,0.6112810690655681,1,13.697365580915903,4,4,0.8643214177524412,0.0,41.83115397014052,High
Civil Engineering,0.4329527455142561,0,5.033709848610532,7,2,0.7309896062285844,0.0,24.87483532438091,High
Electrical Engineering,0.6814708773756907,0,1.4305112016423809,4,4,0.7866468346642999,0.0,28.864075608740254,High
Other,0.6068087657543255,0,3.859653548007769,4,6,0.4391308407706903,0.0,28.778156815216445,High
Electrical Engineering,0.6351485488309705,2,0.9516013136707921,4,6,0.33356159175286776,0.0,40.47460583391618,High
Civil Engineering,0.39174163347611995,2,2.1026131656595006,4,2,0.5663254998793811,0.0,32.27263489817043,High
Mechanical Engineering,0.5906567191428886,3,1.268983943425422,4,3,0.6107456220701802,0.0,44.613261053564,High
Economics,0.9455977819672762,2,0.009775180254155339,3,0,0.4069827065891051,0.0,41.26430090311961,High
Electrical Engineering,0.7776974194420608,2,3.845575253726384,3,3,0.74873211293527,0.0,44.1729139176402,High
Medicine,0.45550455085737684,0,7.381795630213926,6,4,0.5537763253982785,0.0,27.270117667309513,High
Other,0.8259535708082828,2,0.9390828568138718,3,3,0.5297347968703101,0.0,42.46777337340063,High
Mathematics,0.6697517063533157,2,1.5282341187543995,4,2,0.5042969084467421,0.0,38.553756858621426,High
Computer Science,0.4508942692629926,2,11.189243417208228,1,2,0.8070422899789454,0.3,41.38417865055802,High
Medicine,0.6927242677797582,0,20.3954309466461,6,2,0.5995384894604596,0.0,39.56294348345006,High
Economics,0.5585233462902958,1,0.3673002796264909,4,0,0.5273304964765905,0.0,26.49596548107357,High
Computer Science,0.7636999573430441,1,16.204935887730933,2,3,0.6772548911279554,0.3,46.77352498571438,High
Chemistry,0.6535053295422151,1,5.214230933305359,5,3,0.8796038165568306,0.0,37.411213321322045,High
Computer Science,0.7611439693043004,1,4.655689204707338,6,5,0.6120747675840917,0.3,44.16544549013672,High
Civil Engineering,0.6037783797365033,3,3.994920892814057,4,3,0.6518651542743278,0.0,46.850610822793016,High
Law,0.42993246722406014,0,19.144446592789045,4,4,0.6531834475287289,0.0,32.979508038738295,High
Computer Science,0.7072586591738483,1,0.5995084644794879,3,4,0.6544990774593935,0.3,37.24532132360953,High
Business Administration,0.44989964637782276,3,1.662224886182676,4,4,0.6380548700054361,0.0,42.476656063336925,High
Electrical Engineering,0.6817861543853406,2,0.34033054569322924,5,2,0.6556904562563673,0.0,39.61914606530696,High
Electrical Engineering,0.5582006489688727,0,12.146542225235358,3,1,0.3703919873144821,0.0,26.648565051566326,High
Mechanical Engineering,0.7923031121952759,1,7.361467070162366,4,5,0.5073758205141277,0.0,41.61204049297068,High
Computer Science,0.3548301548172749,1,3.1514909886690066,11,3,0.7095260783649133,0.3,35.304732796841236,High
Arts,0.5605261764157992,1,0.043655415747395704,3,1,0.49523529197116645,0.0,26.4332821717596,High
Electrical Engineering,0.5345176416119554,1,6.189512503112167,4,4,0.6018187359656824,0.0,33.907146701239064,High
Computer Science,0.9155846236050007,0,12.482141476088964,2,5,0.47279012561888306,0.3,42.554904640775035,High
Business Administration,0.6172047272003274,2,8.945218124317543,9,4,0.8382578974455168,0.0,49.29550232826757,High
Physics,0.8606725580349428,1,6.927084108433213,5,1,0.6267512322983358,0.0,40.39666434680268,High
Mechanical Engineering,0.7261464528243116,1,0.614159982384762,7,3,0.7391282422826717,0.0,37.14981918767829,High
Business Administration,0.8269687434203393,0,15.699507318639185,7,3,0.6319927705916283,0.0,41.89637451261612,High
Mechanical Engineering,0.7342006638027523,1,3.0362748163424804,7,3,0.6820930751972287,0.0,38.57982039793567,High
Civil Engineering,0.8198944569886965,0,1.2868854060759443,4,2,0.5888067678086734,0.0,29.245698642558242,High
Political Science,0.46696043156059586,1,1.672677690715394,0,6,0.33641513077840124,0.0,27.06817666627069,High
Architecture,0.7184706435072805,2,4.093897152420692,1,5,0.6131977483047916,0.0,42.66977388280224,High
Business Administration,0.684754982379444,1,1.771536890726518,3,5,0.7245191425358631,0.0,35.765347495536155,High
Business Administration,0.4118876147224367,2,12.951417871721642,0,2,0.47272333203584593,0.0,36.08877653139951,High
Physics,0.5672679951360875,3,15.119794371696669,3,3,0.6077676969651528,0.0,51.92040984553836,Medium
Computer Science,0.7621450066488883,0,3.602340194062423,4,1,0.5739380883706838,0.3,31.17477822936464,High
Chemistry,0.8483699794519999,0,1.6834046059014314,6,2,0.5604465455884949,0.0,31.563610092930865,High
Computer Science,0.7630507987856704,2,0.7590128279403003,8,4,0.6947431770532224,0.3,49.35770220570389,High
Civil Engineering,0.5851150415137976,3,0.9278484206557287,3,3,0.3463407836118858,0.0,42.189485218814205,High
Civil Engineering,0.5648018233218655,0,2.9949170558287594,3,2,0.6114048821894895,0.0,23.298893153887057,High
Biology,0.5184548302155996,0,1.0324242529216323,3,1,0.5778786744619018,0.0,19.74602928577552,High
Mathematics,0.672124134852906,0,0.06979649743076796,8,3,0.4336299999357325,0.0,28.01487618189554,High
Computer Science,0.7683341901072496,1,3.1362258127397045,8,3,0.6146808993780392,0.3,42.90856704920042,High
Electrical Engineering,0.7997658389815114,2,6.401193029233728,6,3,0.9488687232888944,0.0,49.57256856758668,High
Economics,0.71056123912163,0,6.379379501330977,2,1,0.6514028595856947,0.0,27.508157464301085,High
Biology,0.5737824218857164,3,3.9164227623566283,4,1,0.764598121506118,0.0,44.615315381146395,High
Mechanical Engineering,0.7401123417025015,0,26.626362751966525,3,4,0.5978064490953825,0.0,42.74184078803945,High
Business Administration,0.5324675088089756,3,13.182396204108066,6,3,0.712113970529097,0.0,52.61125520043742,Medium
Biology,0.855444972286497,1,13.750123336759804,5,1,0.49382149171600037,0.0,43.86572551788397,High
Electrical Engineering,0.6012095628403991,2,10.289493958536502,5,0,0.4966068140857272,0.0,41.02754019885726,High
Mechanical Engineering,0.7213258690155984,1,2.4386809070555895,2,4,0.9204091374351466,0.0,36.326034646142105,High
Electrical Engineering,0.8396221581730613,3,7.12907053304583,4,3,0.6745843866070138,0.0,54.81914497051524,Medium
Mechanical Engineering,0.7279535841851061,1,17.308882667028453,4,4,0.8478188870998962,0.0,46.92265237368659,High
Computer Science,0.8684229823953735,0,3.3829782352653393,8,2,0.3880883420192514,0.3,36.76537766702143,High
Business Administration,0.5224682717212554,0,15.820379056388898,8,4,0.4361790331206318,0.0,35.13033886887761,High
Business Administration,0.7073892646111822,1,3.0599500626597878,4,7,0.9710086703054538,0.0,41.118910422635864,High
Computer Science,0.6264217874538318,0,13.422118914059427,4,5,0.4167980414457582,0.3,37.133359214861734,High
Business Administration,0.742798864906458,0,11.916742949977598,2,8,0.4705014337517395,0.0,37.870443135156144,High
Computer Science,0.6308720560535979,1,0.4520332518127752,6,6,0.9905095519743079,0.3,41.17353661026114,High
Psychology,0.6132571477569028,0,8.23633213907527,2,1,0.47613646112485447,0.0,25.359818586468887,High
Computer Science,0.8399997188033501,0,12.905257084569033,5,5,0.635513825627962,0.3,43.993347776079204,High
Economics,0.5639626752617225,1,2.8807895551109195,3,3,0.7752030154891827,0.0,31.69224209759997,High
Other,0.5219849060626921,0,7.0558592252873815,11,1,0.6437591114645208,0.0,29.92833022469452,High
Mathematics,0.480285192958297,2,0.0836353436946254,4,2,0.7147042919440043,0.0,33.96625670681992,High
Civil Engineering,0.6405320321270885,0,5.194902430708524,6,3,0.693796465757926,0.0,30.229097151159667,High
Electrical Engineering,0.4890509246941911,0,3.477883029659732,3,5,0.5948546709435054,0.0,24.624223365609637,High
Business Administration,0.7343888140694764,0,0.547522480172898,2,2,0.5230565092657273,0.0,24.81720444817361,High
Arts,0.5026163495694334,3,2.5809983507702343,4,0,0.8514054473749055,0.0,41.43555994534176,High
Biology,0.5596800559058142,3,4.091901400295889,4,6,0.697903157286417,0.0,49.03895555926237,High
Electrical Engineering,0.6773909627527671,1,11.52082081984334,5,3,0.8642674422071739,0.0,41.8732909589238,High
Civil Engineering,0.4894685376080489,2,0.6240864590052358,3,3,0.29888393070848723,0.0,32.70452046395526,High
Computer Science,0.6217924493458731,0,1.7609792594590674,5,5,0.5042692687367285,0.3,30.916769614492388,High
Economics,0.5116955185333195,0,12.286948863862172,2,1,0.5270802192500498,0.0,25.607132099497093,High
Computer Science,0.7384654134645771,1,2.00970124336416,2,2,0.5549580618986721,0.3,35.65915558987706,High
Medicine,0.6934982243543049,2,11.735454276215629,2,2,0.6611913050227234,0.0,44.811404389939334,High
Architecture,0.7633649308903077,2,0.9094356364103887,3,1,0.678347922920956,0.0,39.6275934929523,High
Business Administration,0.8181986239127577,3,5.250800759791322,2,1,0.9357356487599775,0.0,50.9153943164884,Medium
Computer Science,0.7124263079465671,3,1.6731241381971746,4,1,0.31929347104372413,0.3,47.45282764025603,High
Computer Science,0.5968801424804844,1,14.809823221351262,2,2,0.9033315271172514,0.3,41.86146737760957,High
Mechanical Engineering,0.5794109442210553,1,6.61602544716537,3,4,0.5053765214884088,0.0,34.06383878411345,High
Physics,0.8072213682285231,1,1.2370203042312633,5,2,0.570832243190481,0.0,36.22449977847669,High
Electrical Engineering,0.4729982387566021,1,15.117609280488885,2,1,0.6836017534861677,0.0,33.858137203318115,High
Civil Engineering,0.6825248820019539,0,6.7214616732601336,6,2,0.5574941458370557,0.0,30.551506325021712,High
Business Administration,0.4659311744475423,0,1.6847221245331852,3,2,0.7387116800882756,0.0,20.644789089463178,High
Electrical Engineering,0.4325166514467177,1,2.966189115905918,9,4,0.7020136567999481,0.0,33.59351943427555,High
Mechanical Engineering,0.687576381043193,1,3.7044624208550605,4,3,0.8302861644941448,0.0,36.322796028251624,High
Computer Science,0.7237621471464154,2,1.6819509432541553,2,2,0.7782686761807159,0.3,42.86994973243114,High
Mechanical Engineering,0.6758531246657069,0,4.266291117648774,4,2,0.5392981368231801,0.0,27.259250749289055,High
Business Administration,0.7645343453350344,1,3.8295973194299435,0,1,0.6182257077131477,0.0,32.26465216325198,High
Computer Science,0.7738494141266616,1,8.942378821900393,3,4,0.6619039862018046,0.3,44.161408714529976,High
Computer Science,0.6313058963816204,0,11.790835048799785,4,4,0.5169508720485392,0.3,35.73667367528307,High
Biology,0.6863362458231383,1,5.318168966181989,4,3,0.4732069853129153,0.0,35.51496334267344,High
Business Administration,0.5510406777652151,1,12.829191163273931,3,5,0.8144238782701809,0.0,39.78304747919416,High
Business Administration,0.6270492456251552,1,20.94167987046403,6,3,0.7464666640902546,0.0,46.66378104678684,High
Computer Science,0.44635737036810574,0,0.331053372765027,5,2,0.6215842937013893,0.3,23.223764085687733,High
Computer Science,0.4101122347203836,1,1.4582521799009553,2,2,0.7756977324441325,0.3,28.209368809335018,High
Business Administration,0.7007107620096122,0,2.223496742520932,7,3,0.8024733385682772,0.0,31.169821207157277,High
Psychology,0.5184649089775006,1,1.9329920799403328,2,6,0.6249241470127276,0.0,31.461030176130528,High
Electrical Engineering,0.6620055429356292,1,9.643363270759309,5,2,0.5429962743321415,0.0,37.70888865594267,High
Civil Engineering,0.5620769361774655,1,12.951642784916896,4,1,0.676883552254051,0.0,36.197784572946624,High
Biology,0.558736980451975,1,2.5318427999171838,2,7,0.8876518893200862,0.0,35.15575237451471,High
Electrical Engineering,0.6491245257531081,0,0.5504497569108616,5,0,0.47626391441622606,0.0,22.703463813978118,High
Electrical Engineering,0.6312050794313285,1,4.513958280356948,3,6,0.5978271733354645,0.0,36.507153444350294,High
Business Administration,0.7001673670133517,2,7.494780375740546,3,8,0.5894411067224485,0.0,48.71896077711721,High
Electrical Engineering,0.3599891004783744,0,8.21406186583667,3,2,0.777410295549474,0.0,22.27056765585465,High
Civil Engineering,0.7373831783477441,0,18.100040708293495,7,3,0.6302810783533689,0.0,41.148510293143886,High
Architecture,0.6049264974107593,1,3.8119608682238018,3,4,0.6402326698926768,0.0,33.62346799403891,High
Business Administration,0.800200413611275,0,12.28548739997435,0,2,0.470947190298357,0.0,32.03817591675763,High
Chemistry,0.5090546211097153,1,3.0943663692566323,4,7,0.7002611356468638,0.0,34.828316853429264,High
Civil Engineering,0.6297700150405718,0,16.080948507702026,4,3,0.5250978294885787,0.0,34.420332340770955,High
Mechanical Engineering,0.6057068446804431,0,0.5496797032914194,2,4,0.3817761759088295,0.0,22.89510181111236,High
Economics,0.6081681361593286,2,2.378507604666164,9,2,0.679628607823115,0.0,42.172247029348476,High
Chemistry,0.5689685301370185,1,1.4688550800377138,5,2,0.8206009652920958,0.0,31.66191917157618,High
Civil Engineering,0.5537689506577697,2,12.756833118313283,2,1,0.7258338703282886,0.0,41.27974715036482,High
Sociology,0.7308221635446777,3,3.131285002830892,5,1,0.5553988453374006,0.0,47.75460144207325,High
Mathematics,0.6719592475721892,0,9.115849881935112,2,1,0.5644081082083157,0.0,27.81842790655575,High
Design,0.6123782690023865,3,1.0911101028496648,4,0,0.6479187811054702,0.0,42.23099444486805,High
Mechanical Engineering,0.585388335055819,1,10.827146529033783,5,3,0.5844738711554534,0.0,37.74071097948551,High
Chemistry,0.6633703875993512,1,0.45291861256834154,4,3,0.3817748659526619,0.0,31.44287481926897,High
Architecture,0.5988278439120573,2,16.826708357212034,1,3,0.32607115635270273,0.0,44.2010779361558,High
Law,0.7705906461462178,2,11.571244657445476,5,0,0.6589567624297001,0.0,46.8749112100407,High
Mathematics,0.5225001704705584,0,10.069773388134173,4,1,0.5825700701297306,0.0,26.268962979996473,High
Economics,0.5582269262489354,1,5.521020089221068,4,3,0.5100960916199919,0.0,32.62345783675318,High
Business Administration,0.3635316688397481,0,1.0643027256708706,1,8,0.5990156963951677,0.0,21.498559406513834,High
Electrical Engineering,0.7279604759343439,2,1.6031247640555402,5,1,0.7934261098527222,0.0,41.25142875849026,High
Computer Science,0.6468454019745397,0,11.722344012550995,4,0,0.6553332920441598,0.3,32.774266517428664,High
Political Science,0.7365564893172433,3,9.127806869708433,0,3,0.48482653865817094,0.0,49.54292421978971,High
Business Administration,0.452053640246702,1,0.4123258397241065,4,4,0.5331037169712687,0.0,27.891229907518127,High
Psychology,0.5865541163568431,3,2.1233655165583523,1,3,0.48006702869634993,0.0,42.141291500251796,High
Mathematics,0.5414304561752792,0,6.377268376330182,3,3,0.6450758446960673,0.0,25.996933363068678,High
Business Administration,0.5634916360629829,1,8.131872134891896,3,6,0.6722901576960354,0.0,37.447828441028854,High
Communications,0.687299354452443,0,6.412950030193304,5,1,0.6493417775926964,0.0,29.18728651814537,High
Economics,0.4966927483604935,0,13.702840239511298,4,4,0.5811581334236887,0.0,30.88738452582534,High
Economics,0.6930483531640507,0,6.104500614963629,4,3,0.6044469546908289,0.0,30.16375648690768,High
Other,0.46490057949525015,0,7.543068833258024,4,4,0.8735015487986051,0.0,27.70444025216055,High
Computer Science,0.3899600334320347,2,0.7277421973231902,4,5,0.6384144722789032,0.3,37.72924540385571,High
Civil Engineering,0.43390675852387295,2,4.468834246812148,2,6,0.7087954826469904,0.0,38.01800111392271,High
Mechanical Engineering,0.8267863822096919,1,4.904260764084967,7,3,0.5123816773456953,0.0,41.213397586190545,High
Computer Science,0.7060897983815617,0,3.4821138079275826,5,2,0.6195198130652219,0.3,31.67616515481989,High
Civil Engineering,0.3551059573675513,0,0.16475867794815124,3,4,0.8636133389289047,0.0,19.548689802550903,High
Computer Science,0.4875658036465538,1,4.129625413996728,2,2,0.7570844317849934,0.3,31.722249800503434,High
Mathematics,0.6173894431006278,0,7.591539354236536,5,2,0.5820028716513034,0.0,28.83946253217005,High
Civil Engineering,0.6863358894439554,1,6.587291559953099,5,6,0.6409861293787362,0.0,40.89705177462992,High
Mechanical Engineering,0.6170792261557325,1,12.336843663385878,5,3,0.5427359590830789,0.0,39.26785440559155,High
